Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5419,Yield,1372,"Cashew nuts, in shell",2016,2016,hg/ha,8365,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1372,"Cashew nuts, in shell",2017,2017,hg/ha,7714,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1372,"Cashew nuts, in shell",2018,2018,hg/ha,6114,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1372,"Cashew nuts, in shell",2019,2019,hg/ha,5643,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1372,"Cashew nuts, in shell",2020,2020,hg/ha,5583,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1372,"Cashew nuts, in shell",2015,2015,tonnes,28410,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1372,"Cashew nuts, in shell",2016,2016,tonnes,24954,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1372,"Cashew nuts, in shell",2017,2017,tonnes,19066,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1372,"Cashew nuts, in shell",2018,2018,tonnes,13852,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1372,"Cashew nuts, in shell",2019,2019,tonnes,12802,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1372,"Cashew nuts, in shell",2020,2020,tonnes,12668,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1520.01,"Cassava, fresh",2015,2015,ha,50354,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1520.01,"Cassava, fresh",2016,2016,ha,46535,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1520.01,"Cassava, fresh",2017,2017,ha,68435,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1520.01,"Cassava, fresh",2018,2018,ha,61592,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1520.01,"Cassava, fresh",2019,2019,ha,59630,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,61754,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1520.01,"Cassava, fresh",2015,2015,hg/ha,140987,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1520.01,"Cassava, fresh",2016,2016,hg/ha,122886,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1520.01,"Cassava, fresh",2017,2017,hg/ha,115413,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1520.01,"Cassava, fresh",2018,2018,hg/ha,153590,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1520.01,"Cassava, fresh",2019,2019,hg/ha,141765,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1520.01,"Cassava, fresh",2020,2020,hg/ha,145433,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1520.01,"Cassava, fresh",2015,2015,tonnes,709926,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1520.01,"Cassava, fresh",2016,2016,tonnes,571848,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1520.01,"Cassava, fresh",2017,2017,tonnes,789830,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1520.01,"Cassava, fresh",2018,2018,tonnes,945991,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1520.01,"Cassava, fresh",2019,2019,tonnes,845342,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1520.01,"Cassava, fresh",2020,2020,tonnes,898110,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1447,Castor oil seeds,2015,2015,ha,13000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1447,Castor oil seeds,2016,2016,ha,13000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1447,Castor oil seeds,2017,2017,ha,14000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1447,Castor oil seeds,2018,2018,ha,14000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1447,Castor oil seeds,2019,2019,ha,14000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1447,Castor oil seeds,2020,2020,ha,14000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1447,Castor oil seeds,2015,2015,hg/ha,2308,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1447,Castor oil seeds,2016,2016,hg/ha,2308,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1447,Castor oil seeds,2017,2017,hg/ha,2143,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1447,Castor oil seeds,2018,2018,hg/ha,2143,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1447,Castor oil seeds,2019,2019,hg/ha,2857,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1447,Castor oil seeds,2020,2020,hg/ha,2143,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1447,Castor oil seeds,2015,2015,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1447,Castor oil seeds,2016,2016,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1447,Castor oil seeds,2017,2017,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1447,Castor oil seeds,2018,2018,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1447,Castor oil seeds,2019,2019,tonnes,4000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1447,Castor oil seeds,2020,2020,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2111,Cattle,2015,2015,Head,18728076,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2111,Cattle,2016,2016,Head,20529190,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2111,Cattle,2017,2017,Head,18338810,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2111,Cattle,2018,2018,Head,19635142,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2111,Cattle,2019,2019,Head,20898769,A,Official figure
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2111,Cattle,2020,2020,Head,21653595,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21512,"Cattle fat, unrendered",2015,2015,tonnes,16564,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21512,"Cattle fat, unrendered",2016,2016,tonnes,17986,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21512,"Cattle fat, unrendered",2017,2017,tonnes,20025,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21512,"Cattle fat, unrendered",2018,2018,tonnes,6826,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21512,"Cattle fat, unrendered",2019,2019,tonnes,11192,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21512,"Cattle fat, unrendered",2020,2020,tonnes,8303,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2015,2015,Head,2274498,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2016,2016,Head,2460200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2017,2017,Head,2590000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2018,2018,Head,2781739,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2019,2019,Head,3080832,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21512,"Cattle fat, unrendered",2020,2020,Head,1953734,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1213,Cauliflowers and broccoli,2015,2015,ha,59,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1213,Cauliflowers and broccoli,2016,2016,ha,66,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1213,Cauliflowers and broccoli,2017,2017,ha,289,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1213,Cauliflowers and broccoli,2018,2018,ha,418,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1213,Cauliflowers and broccoli,2019,2019,ha,118,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1213,Cauliflowers and broccoli,2020,2020,ha,98,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1213,Cauliflowers and broccoli,2015,2015,hg/ha,155932,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1213,Cauliflowers and broccoli,2016,2016,hg/ha,142576,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1213,Cauliflowers and broccoli,2017,2017,hg/ha,144187,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1213,Cauliflowers and broccoli,2018,2018,hg/ha,139306,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1213,Cauliflowers and broccoli,2019,2019,hg/ha,98475,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1213,Cauliflowers and broccoli,2020,2020,hg/ha,95102,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1213,Cauliflowers and broccoli,2015,2015,tonnes,920,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1213,Cauliflowers and broccoli,2016,2016,tonnes,941,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1213,Cauliflowers and broccoli,2017,2017,tonnes,4167,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1213,Cauliflowers and broccoli,2018,2018,tonnes,5823,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1213,Cauliflowers and broccoli,2019,2019,tonnes,1162,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1213,Cauliflowers and broccoli,2020,2020,tonnes,932,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,22251.01,Cheese from whole cow milk,2015,2015,tonnes,297,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22251.01,Cheese from whole cow milk,2016,2016,tonnes,356,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22251.01,Cheese from whole cow milk,2017,2017,tonnes,313,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22251.01,Cheese from whole cow milk,2018,2018,tonnes,335,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,22251.01,Cheese from whole cow milk,2019,2019,tonnes,356,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1373,"Chestnuts, in shell",2015,2015,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1373,"Chestnuts, in shell",2016,2016,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1373,"Chestnuts, in shell",2017,2017,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1373,"Chestnuts, in shell",2018,2018,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1373,"Chestnuts, in shell",2019,2019,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1373,"Chestnuts, in shell",2020,2020,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1373,"Chestnuts, in shell",2015,2015,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1373,"Chestnuts, in shell",2016,2016,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1373,"Chestnuts, in shell",2017,2017,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1373,"Chestnuts, in shell",2018,2018,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1373,"Chestnuts, in shell",2019,2019,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1373,"Chestnuts, in shell",2020,2020,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1703,"Chick peas, dry",2015,2015,ha,3787,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1703,"Chick peas, dry",2016,2016,ha,4363,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1703,"Chick peas, dry",2017,2017,ha,4083,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1703,"Chick peas, dry",2018,2018,ha,4078,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1703,"Chick peas, dry",2019,2019,ha,4175,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1703,"Chick peas, dry",2020,2020,ha,4112,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1703,"Chick peas, dry",2015,2015,hg/ha,3480,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1703,"Chick peas, dry",2016,2016,hg/ha,3514,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1703,"Chick peas, dry",2017,2017,hg/ha,3495,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1703,"Chick peas, dry",2018,2018,hg/ha,3497,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1703,"Chick peas, dry",2019,2019,hg/ha,3502,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1703,"Chick peas, dry",2020,2020,hg/ha,3497,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1703,"Chick peas, dry",2015,2015,tonnes,1318,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1703,"Chick peas, dry",2016,2016,tonnes,1533,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1703,"Chick peas, dry",2017,2017,tonnes,1427,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1703,"Chick peas, dry",2018,2018,tonnes,1426,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1703,"Chick peas, dry",2019,2019,tonnes,1462,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1703,"Chick peas, dry",2020,2020,tonnes,1438,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5112,Stocks,2151,Chickens,2015,2015,1000 Head,41472,A,Official figure
QCL,Crops and livestock products,404,Kenya,5112,Stocks,2151,Chickens,2016,2016,1000 Head,43796,A,Official figure
QCL,Crops and livestock products,404,Kenya,5112,Stocks,2151,Chickens,2017,2017,1000 Head,48125,A,Official figure
QCL,Crops and livestock products,404,Kenya,5112,Stocks,2151,Chickens,2018,2018,1000 Head,49889,A,Official figure
QCL,Crops and livestock products,404,Kenya,5112,Stocks,2151,Chickens,2019,2019,1000 Head,56435,A,Official figure
QCL,Crops and livestock products,404,Kenya,5112,Stocks,2151,Chickens,2020,2020,1000 Head,57162,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2015,2015,ha,2665,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,2016,ha,2548,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,2017,ha,2565,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,2018,ha,2593,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,2019,ha,2569,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,2575,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2015,2015,hg/ha,12158,E,Estimated value
